accid,lighttreatment,lightintensity,curve_type,loggcl,logitfgmax,loglambdamean,loglambdasd,logtaumean,logtausd
LA2933-U,shade,high,pseudohypo,2.768765739257409,-1.9958752260318364,0.36300628197,0.007678354688492377,5.3717497483,0.00378698109311582
LA2933-V,shade,low,amphi,2.792936834691848,-1.683156675869245,0.39064859008,0.009713429293220928,5.8419934899,0.005163672914955069
LA2933-V,shade,high,amphi,2.792936834691848,-1.4458851328498605,0.31348078223,0.006122423714811068,5.8231544734,0.003762794121983943
LA2933-V,shade,low,pseudohypo,2.691570238508538,-1.9018443982863702,0.31296780049,0.018995027390402666,5.6071906665,0.01055101644001874
LA2933-V,shade,high,pseudohypo,2.691570238508538,-1.459615604099376,0.29766936555,0.010005888293677805,5.6460890931,0.0056694028542718985
LA2933-W,sun,low,amphi,3.015938975499612,-2.300396687271272,0.31719740195,0.014042533752094827,4.7726092411,0.00761062782238573
LA2933-W,sun,high,amphi,3.015938975499612,-1.559148253427588,0.27319096672,0.008385057728705996,5.1276923264,0.00445995803191797
LA2933-W,sun,low,pseudohypo,2.7847942932567147,-2.930865981698554,0.163259590564,0.02979225192869139,5.1970598108,0.018958478545926596
LA2933-W,sun,high,pseudohypo,2.7847942932567147,-1.5602269704324847,0.32900299441,0.008160578618373781,5.1576120991,0.004609339862811163
LA2933-X,sun,low,amphi,2.877086173965634,-4.465503547680809,0.0025669854827569997,0.0062483551886100925,4.2461469055,0.006374429738751074
LA2933-X,sun,high,amphi,2.877086173965634,-1.730946670857771,0.19313136696,0.017807186480129206,4.7972617104,0.02685645285259013
LA2933-X,sun,low,pseudohypo,2.7080665540611317,-2.68138143444604,0.17058638257,0.016296584497828833,4.5547492188,0.010283276674919321
LA2933-X,sun,high,pseudohypo,2.7080665540611317,-1.1422529024626964,0.35507169372,0.009414707993955895,5.0182979928,0.004950644445839063
LA2933-Y,sun,low,amphi,2.926742950047744,-3.1279159055112182,0.131652722135,0.02561874765237604,4.5760884943,0.016380883452620176
LA2933-Y,sun,high,amphi,2.926742950047744,-1.1053719591401847,0.52496379532,0.01815996697197684,5.1569577624,0.008766695237108815
LA2933-Y,sun,low,pseudohypo,2.7063593847094656,-1.9182472579908902,-0.0327319651336,0.008483710404489617,4.8117224473,0.007538686573364357
LA2933-Y,sun,high,pseudohypo,2.7063593847094656,-0.3969919378707728,0.20030431206,0.014105588370620993,4.8749518365,0.008628116549738626
LA2951-AA,sun,low,amphi,3.0884950304993195,-2.1266570277736214,0.5365698845,0.021665891240888305,5.20728441,0.012394285367445343
LA2951-AA,sun,high,amphi,3.0884950304993195,-1.2384130204222497,0.32513829995,0.02690113520233885,5.5197506345,0.01967734702306503
LA2951-AA,sun,low,pseudohypo,3.0579139998410794,-1.5662411937703657,0.59196564619,0.01924751492677516,5.2172560267,0.008498480528178242
LA2951-AA,sun,high,pseudohypo,3.0579139998410794,-0.569948128225429,0.53612322105,0.015799027700334582,5.491407434,0.007688653012461285
LA2951-E,shade,low,amphi,3.029765628115202,-2.745860648345277,0.29923981382,0.013706990018515414,5.396947427,0.00843409139868025
LA2951-E,shade,high,amphi,3.029765628115202,-2.1109627096981494,0.31757256412,0.026807551343827403,5.7423879943,0.02054976697151824
LA2951-E,shade,low,pseudohypo,3.02296806105,-2.0669052280492197,0.056488912273,0.005752629326855292,5.1146216878,0.004312168679863397
LA2951-E,shade,high,pseudohypo,3.02296806105,-1.761742631497127,0.21251675999,0.015582189148306223,5.312075383,0.012911408294839371
LA2951-I,shade,high,amphi,3.1051944758211225,-2.0870708207178015,0.146679888173,0.024983096655807085,5.2864312509,0.026892350184281273
LA2951-I,shade,high,pseudohypo,3.0951637577868882,-1.9791229478755112,-0.12671389883177,0.1325441382115773,4.5550872593,0.47153068804713083
LA2951-J,shade,low,amphi,3.0674573080614183,-2.533754437499527,-0.016565994716312,0.03129226553875544,5.4876999279,0.03527126483630157
LA2951-J,shade,high,amphi,3.0674573080614183,-1.7976331288706835,0.143793452796,0.024800327354180945,5.6262295037,0.02488652955414648
LA2951-J,shade,low,pseudohypo,3.0485262929214048,-1.8525346107309266,0.109799216189,0.016266790086846523,5.3578839472,0.013396379928997023
LA2951-J,shade,high,pseudohypo,3.0485262929214048,-1.462320025192235,0.143522193455,0.028665793141671864,5.8017119842,0.033327120407867415
LA2951-K,sun,low,amphi,3.2497844071996687,-2.278815832283838,0.70893023278,0.004923924544729381,5.2839292568,0.0017924833335333315
LA2951-K,sun,high,amphi,3.2497844071996687,-1.7125743736873993,0.38040416724,0.013270074494209815,5.1726758892,0.006720017023453053
LA2951-K,sun,low,pseudohypo,3.270180077867083,-2.013398105886298,0.36358998388,0.014750069627042858,4.8542917856,0.0071804391395017585
LA2951-K,sun,high,pseudohypo,3.270180077867083,-1.0959730905758338,0.45291341697,0.0119257989654344,5.2655667178,0.005345408761379188
LA2951-L,sun,high,amphi,3.2884986094304693,-1.4084625742718218,0.43952746618,0.011431752892338037,5.9288971714,0.0066521515837159595
LA2951-L,sun,high,pseudohypo,3.281585898611986,-1.3347664043991931,0.43941116625,0.027241886872449758,5.5710127682,0.015567703743003309
LA2951-M,sun,low,amphi,3.2072606652750135,-2.509078123139824,0.13290855136,0.006780806801069298,5.1563450174,0.004581661511843297
LA2951-M,sun,high,amphi,3.2072606652750135,-1.5160998289300252,0.42819384931,0.010898598997199757,5.5312523845,0.00573283531129548
LA2951-M,sun,low,pseudohypo,3.1656553191030983,-2.3071166813448074,-0.073200137486,0.00537858941176421,4.9730752274,0.004946919238629505
LA2951-M,sun,high,pseudohypo,3.1656553191030983,-1.3351917138865699,0.23864469852,0.01809316341981322,5.5546702683,0.013958030803611228
LA2951-N,shade,low,amphi,2.8786211085497726,-2.288789577193061,-0.0776194197533,0.018202225136874844,5.4747161229,0.028218891253928218
LA2951-N,shade,low,pseudohypo,2.8540727739041647,-2.271015642459229,-0.096912771225,0.018823015617930882,5.145363951,0.024718230021537873
LA2951-O,sun,low,amphi,3.1524510502608765,-2.8425684817398924,0.3305274284,0.014874188436176982,5.2707487882,0.009270035194125273
LA2951-O,sun,high,amphi,3.1524510502608765,-1.7054739683110016,0.25083709204,0.025146037950158955,5.8433311737,0.020519858503455123
LA2951-O,sun,low,pseudohypo,3.017602293989828,-1.9947631661654157,0.057631521409,0.0027053115438746256,5.1862041015,0.0025652545328692373
LA2951-O,sun,high,pseudohypo,3.017602293989828,-0.66304543489885015,0.29428163547,0.02973988137596256,6.1615415747,0.025095004341009516
LA2951-P,sun,low,amphi,2.9105717629761285,-1.1815035447190687,0.07764853012,0.008771271827398243,5.1355571605,0.00725383501208377
LA2951-P,sun,high,amphi,2.9105717629761285,-0.3177198662465246,0.33448166091,0.01481771752493845,5.4855632382,0.008914858573798649
LA2951-P,sun,low,pseudohypo,2.8961797995071272,-1.239188312462957,0.065680225345,0.01006108928594388,4.8217841619,0.00731171882217395
LA2951-P,sun,high,pseudohypo,2.8961797995071272,-0.4134128496028509,0.28058517168,0.01819636257365906,5.4385634905,0.01411928078403707
LA2951-Q,sun,low,amphi,3.1486949479153967,-2.0830583463942807,0.25116664558,0.017866079894681898,5.2893460365,0.012487951657976962
LA2951-Q,sun,high,amphi,3.1486949479153967,-1.4623137082432618,0.24169605865,0.012752967475616297,5.5175003731,0.009698983670423702
LA2951-Q,sun,low,pseudohypo,3.1204191855091907,-1.523311004225437,0.27706240976,0.014472298126605778,5.2812863342,0.009815155388708566
LA2951-Q,sun,high,pseudohypo,3.1204191855091907,-1.0003192971204875,0.115101268337,0.02135796249328544,5.623196737,0.022456671934587932
LA2951-R,shade,low,amphi,3.122425125305844,-2.3105364569924847,-0.061024655835,0.010486683691058287,5.4827750521,0.01984829808883269
LA2951-R,shade,low,pseudohypo,3.1108427869574653,-2.077408756325443,-0.075112482116,0.003734740118541997,5.3671846724,0.006259006947529884
LA2951-R,shade,high,pseudohypo,3.1108427869574653,-1.3446351671841497,0.0871435751359,0.016839541906957883,5.7151677727,0.022078205975589245
LA2951-S,shade,low,amphi,2.9914489979036314,-2.651695634471085,-0.005227909619201,0.025303902383668826,5.7048395188,0.0557844867760742
LA2951-S,shade,high,amphi,2.9914489979036314,-2.4204216829612157,0.127529415281,0.019344980003732644,5.0050415157,0.017408966938170053
LA2951-S,shade,low,pseudohypo,2.963208065811793,-2.0832701072707493,0.054208703005,0.006958233497716991,5.4459167803,0.0099752846572935365
LA2951-S,shade,high,pseudohypo,2.963208065811793,-1.768910298700239,0.152898909471,0.0196805560909704,4.9158343578,0.016416921123914432
LA2951-T,shade,low,amphi,2.7558055342796024,-2.8756765262430335,0.272134101,0.029751403052073237,6.1994424602,0.061367619192286324
LA2951-T,shade,high,amphi,2.7558055342796024,-2.241880847899275,-0.0268228507150957,0.020210896639134193,5.424602902,0.033614346502844145
LA2951-T,shade,low,pseudohypo,2.69272089446214,-2.2294950517614116,-0.089865101632,0.01786165221497916,6.5801716386,0.04338312537594143
LA2951-T,shade,high,pseudohypo,2.69272089446214,-1.735964633298869,-0.19107319739,0.02363613868673033,5.245228728,0.04525227948370875
LA2951-U,sun,low,amphi,3.3582787978574666,-2.5850326158093715,0.075217624486,0.009998831263612716,4.8881563034,0.008892235988506157
LA2951-U,sun,high,amphi,3.3582787978574666,-1.7895457573384765,0.40700464158,0.029197309631916715,5.5605701413,0.01866770075612326
LA2951-U,sun,low,pseudohypo,3.3632606281766426,-1.9226714382770003,0.157629984762,0.017299989158133286,4.6479203832,0.011923926787385467
LA2951-U,sun,high,pseudohypo,3.3632606281766426,-1.318673327855875,0.33805628587,0.025755838241948378,5.1759635646,0.019271660111265757
LA2951-V,shade,low,amphi,2.9739826612418745,-2.059731462663475,-0.0544985425925,0.022120288855575574,6.2289823554,0.09371015810160302
LA2951-V,shade,high,amphi,2.9739826612418745,-1.845309451280941,-0.056656688754,0.01204013102564784,6.0305818769,0.02781539733967176
LA2951-V,shade,low,pseudohypo,2.976537248804977,-1.9315915363322993,-0.007252802593611,0.012336351421716138,5.7946018644,0.02900059787938023
LA2951-W,sun,low,amphi,3.2629550329756127,-2.374339546759697,0.73430743046,0.026032908908507128,5.5940431188,0.01027589625208186
LA2951-W,sun,high,amphi,3.2629550329756127,-1.6047348599753786,0.38342597285,0.01657849670180206,5.4428004856,0.009327478832946849
LA2951-W,sun,low,pseudohypo,3.211525799273418,-1.8458585210404752,0.9936026673,0.023556355856192764,5.7788192025,0.007647751391701553
LA2951-W,sun,high,pseudohypo,3.211525799273418,-0.875454443582647,0.31292496724,0.007935520927418538,5.6190175926,0.0048836053914935755
LA2951-X,shade,low,amphi,2.884382910645558,-2.3581778953541246,0.047992655128896,0.02796559091008598,6.3401476353,0.11299212448548357
LA2951-X,shade,low,pseudohypo,2.915464225884558,-2.0954600108149215,-0.159058337565,0.03984455387976903,6.2655839709,0.20035637630182856
LA2951-Y,shade,low,amphi,2.904444333395486,-1.6780002142906696,0.008613031862963,0.007673244560995959,5.21958642,0.010322646189427041
LA2951-Y,shade,low,pseudohypo,2.9435504401990182,-1.2364176370655071,0.1039878376,0.010624217642992385,5.2076823117,0.010874597241853405
LA2951-Z,sun,low,amphi,3.3940169451773006,-2.0694048043368403,0.71966950641,0.022503623173249988,5.7017989884,0.01588208130342791
LA2951-Z,sun,high,amphi,3.3940169451773006,-1.2836216345434703,0.56066640395,0.04299804451671825,5.59889016,0.022770512134448907
LA2951-Z,sun,low,pseudohypo,3.368489691385991,-1.9798384967181117,0.74917159546,0.01704076164252431,5.7144378225,0.008214306018754924
LA2951-Z,sun,high,pseudohypo,3.368489691385991,-1.13282878515969,0.59011430826,0.026472537135847293,5.6264644032,0.013255289211507655
LA2964-D,shade,low,amphi,2.981480227558179,-1.9915096409614481,0.48712203711,0.03805000173003737,5.1621905045,0.018525908792322455
LA2964-D,shade,high,amphi,2.981480227558179,-1.4106208994266423,0.31437964054,0.01216827607938219,5.7994983679,0.008035398945834504
LA2964-D,shade,low,pseudohypo,2.909876369455607,-1.9393635576699049,0.21978160939,0.011950195708593188,4.7278044519,0.008028248529713762
LA2964-D,shade,high,pseudohypo,2.909876369455607,-1.0939041870735695,0.165137885508,0.023542902006544422,5.6233710942,0.020356579376075934
LA2964-E,shade,low,amphi,2.9361762203048567,-2.937471599428152,0.17334152342,0.008530175114916265,4.3700517546,0.005696703781302921
LA2964-E,shade,high,amphi,2.9361762203048567,-1.8326348211590022,-0.07361476766416,0.03258912315797199,5.739620267,0.05845563122534205
LA2964-E,shade,low,pseudohypo,2.914383089974957,-2.4073513386663397,0.2758524001,0.013057909139703802,4.4088103485,0.009702374248022314
LA2964-E,shade,high,pseudohypo,2.914383089974957,-1.3978758585056243,0.126568651318,0.024522514208580093,5.8154203475,0.027765002919381557
LA2964-G,shade,low,amphi,3.0251688412486772,-2.551826808801559,0.25969690747,0.011602706917467705,4.5780746011,0.008911975993850282
LA2964-G,shade,high,amphi,3.0251688412486772,-1.8517455614696041,0.0643966255916,0.0257389790658605,5.8039583402,0.034927633961174195
LA2964-G,shade,low,pseudohypo,2.9975714934619164,-2.408619313681689,0.3822845004,0.008810542704334443,4.7088319595,0.004659536916716934
LA2964-G,shade,high,pseudohypo,2.9975714934619164,-1.9058092330217555,-0.020031876715431,0.015260486484366438,5.4654855465,0.01891781210788278
LA2964-H,shade,low,amphi,3.005738788929068,-2.4387694460040312,0.16991009543,0.011536985181325624,4.9186743032,0.00787997732131344
LA2964-H,shade,high,amphi,3.005738788929068,-1.5906912533385376,0.4646570554,0.028602918774382473,5.5718766105,0.015680710529706744
LA2964-H,shade,low,pseudohypo,2.917903379242994,-2.5145630735412916,0.089296619156,0.00930282924387245,4.7137573805,0.007605618691232568
LA2964-H,shade,high,pseudohypo,2.917903379242994,-1.6549915054401447,0.31965202905,0.028526816019598816,5.3715376706,0.018292641876673375
LA2964-I,sun,low,amphi,3.005039380454638,-3.4456317087655366,0.56331692532,0.019129017251939322,5.460309307,0.008093485747940932
LA2964-I,sun,high,amphi,3.005039380454638,-1.8881447618040232,0.60112767968,0.01499549611596678,5.8261259099,0.00604426393160548
LA2964-I,sun,low,pseudohypo,2.967746477029111,-3.3671602929296425,0.60647673797,0.019075986175858668,5.4762054012,0.008659670980588724
LA2964-I,sun,high,pseudohypo,2.967746477029111,-1.6601997119486147,0.4546625343,0.008739080361510497,5.7898829877,0.004425450487335097
LA2964-J,sun,low,amphi,3.0516009588422004,-3.4219922193883234,0.22714026223,0.012805229239598788,5.1885672376,0.009334421422480293
LA2964-J,sun,low,pseudohypo,2.999726335962897,-3.037250661810885,0.172221906911,0.02636421578936758,5.4040738282,0.023339393441692755
LA2964-K,sun,low,amphi,3.2525832353252166,-2.0101856693853857,0.31835633563,0.008378784549280302,5.1604904812,0.004287005421885277
LA2964-K,sun,high,amphi,3.2525832353252166,-1.312440693760634,0.62221730611,0.01085648660687363,5.5797112959,0.004424289715631321
LA2964-K,sun,low,pseudohypo,3.1833239218718963,-2.1067054703918626,0.049523014904,0.009348905838786836,4.754074953,0.010644453456668526
LA2964-K,sun,high,pseudohypo,3.1833239218718963,-1.2649362723239475,0.24007458458,0.007507262837275431,5.1305751694,0.005196237433810369
LA2964-L,shade,low,amphi,2.911116868857473,-2.165495570520099,0.31702753654,0.023064063921882743,5.7733435344,0.01623763712737531
LA2964-L,shade,high,amphi,2.911116868857473,-1.5937255729660622,0.40222238174,0.01869964521946608,5.9932588415,0.012519132977553096
LA2964-L,shade,low,pseudohypo,2.8663089623308444,-2.142474813689227,0.31192632862,0.02085325114494337,5.2992787639,0.013072972825713684
LA2964-L,shade,high,pseudohypo,2.8663089623308444,-1.6131099295411606,0.24766136811,0.02919288733509008,5.6954664492,0.02663422599835463
LA2964-M,shade,low,amphi,2.8787495584319633,-2.5366604481157213,0.17889031494,0.01182244420250153,4.4767550108,0.007495319281160066
LA2964-M,shade,high,amphi,2.8787495584319633,-1.5294975708431229,0.19059821482,0.019214505499316806,5.3882932123,0.01347722225054142
LA2964-M,shade,low,pseudohypo,2.8133387475017013,-2.534786670693303,0.17429978838,0.009285087043035292,4.534253952,0.0060295316888181565
LA2964-M,shade,high,pseudohypo,2.8133387475017013,-1.3612303572257998,0.128684787331,0.023131451868359305,5.4735843966,0.017913105277621064
LA2964-N,shade,low,amphi,2.9177347440149526,-2.6205206598782307,0.23394757558,0.015383756485627115,5.2409273621,0.009860886083551835
LA2964-N,shade,high,amphi,2.9177347440149526,-1.5581990952030305,0.27755711532,0.04318569630597412,6.1385703955,0.03683235329172977
LA2964-N,shade,low,pseudohypo,2.8613884111626438,-2.174687168324231,0.25027445624,0.023879784632518504,5.3024067093,0.016952444228954706
LA2964-N,shade,high,pseudohypo,2.8613884111626438,-1.3744710286183863,0.41816120813,0.029497431863311992,5.9116301876,0.0212357666554964
LA2964-P,sun,low,amphi,2.9592327941240044,-2.5841947395276033,0.61449752233,0.018628959981455785,5.1447923173,0.008419792913501903
LA2964-P,sun,high,amphi,2.9592327941240044,-1.759429237578761,0.67846726761,0.0111113304072036,5.5068059921,0.00449256614950021
LA2964-P,sun,low,pseudohypo,2.857947099915194,-2.751129289458438,0.24030661325,0.005493771897776803,5.065492773,0.003133857948381151
LA2964-P,sun,high,pseudohypo,2.857947099915194,-1.5395585842798567,0.53579955754,0.013546431819989671,5.4643094046,0.006012769077325022
LA2964-Q,sun,low,amphi,3.103273491123255,-3.8054492211439546,0.21162145304,0.01625710088089813,5.3068050643,0.01081774414011148
LA2964-Q,sun,high,amphi,3.103273491123255,-2.96318752963343,0.39077023352,0.007944800299222699,5.1828019849,0.004785776956844377
LA2964-Q,sun,low,pseudohypo,3.069890172769691,-2.536508460114139,0.63577305455,0.008467870060827444,5.7435295213,0.003667610108643688
LA2964-Q,sun,high,pseudohypo,3.069890172769691,-2.054247247953041,0.29485799458,0.022140308555229266,5.3150307904,0.014484400648036527
LA2964-R,shade,low,amphi,2.741106903117333,-2.144563105412573,0.13730259233,0.0034621259115231668,5.2378700998,0.0026211433714303975
LA2964-R,shade,high,amphi,2.741106903117333,-1.6231090697976676,0.17497315022,0.008969697457714546,5.3560972914,0.007181744801426652
LA2964-R,shade,low,pseudohypo,2.670814286866424,-2.2576107617180714,0.00958539107645,0.004724038049256803,5.244351801,0.005019825304251561
LA2964-R,shade,high,pseudohypo,2.670814286866424,-1.5719162266992712,0.19532261037,0.00632620797837615,5.4382452921,0.0051304775084891185
LA2964-S,sun,low,amphi,3.199309052100989,-3.855063444884006,0.2394917307,0.004252165300993493,5.2757575938,0.002850374661772379
LA2964-S,sun,high,amphi,3.199309052100989,-2.825718002706668,0.36536305422,0.007819556387283082,5.5695248857,0.0041649208018197615
LA2964-S,sun,low,pseudohypo,3.1420647556614116,-3.7096626389226466,0.25479695154,0.00741895642288827,5.2342878952,0.0044193680138543395
LA2964-S,sun,high,pseudohypo,3.1420647556614116,-2.770132466650789,0.18546255079,0.006950357181054461,5.5564872192,0.004845330517698162
LA2964-T,shade,low,amphi,2.915514302946406,-1.657341574881501,0.2848951436,0.033169932363856194,5.2180349642,0.019800552032644338
LA2964-T,shade,high,amphi,2.915514302946406,-1.4294551731711298,0.18563553326999999,0.014265071215975051,5.0541170311,0.009776727653614764
LA2964-T,shade,low,pseudohypo,2.8667213041603152,-1.4756960964444885,0.24696178307,0.015258724918660939,4.6597703775,0.009539990467387365
LA2964-T,shade,high,pseudohypo,2.8667213041603152,-0.8031406378071038,0.32894962051,0.019721093331215193,5.1385554569,0.011609266794276605
LA2964-U,sun,high,amphi,3.0729749245010023,-2.2579299539355744,0.36870111099,0.013770041700628765,5.9180513973,0.009011187483853161
LA2964-U,sun,high,pseudohypo,2.9733048609003703,-1.6469276476929824,0.25806043638,0.019896597056663672,5.7720910246,0.0571859074436019
LA2964-V,shade,low,amphi,2.8899559287398624,-1.8616590757429428,0.28692337137,0.028951548943346814,5.2390357766,0.019487736348825987
LA2964-V,shade,high,amphi,2.8899559287398624,-1.2736056154784834,0.25283716356,0.017489855000282967,5.38848183,0.0120869773016081
LA2964-V,shade,low,pseudohypo,2.8409663633329343,-1.8542614508936066,0.23273788478,0.01764232083771185,4.9428519258,0.010981222224176648
LA2964-V,shade,high,pseudohypo,2.8409663633329343,-1.308558592536598,0.21454304855,0.02013436230272256,4.9981103479,0.014055436678977722
LA2964-W,sun,low,amphi,3.0566501181548116,-3.3678715475619545,0.15334530414,0.007199676387082044,4.9377447372,0.004597924664841708
LA2964-W,sun,high,amphi,3.0566501181548116,-2.018630647135739,0.391379371,0.01870283969670722,5.8379202647,0.011824374900745373
LA2964-W,sun,low,pseudohypo,2.9468180634189407,-3.14306335588517,0.053797268317,0.009255210992861808,5.3170652647,0.010568623577907181
LA2964-W,sun,high,pseudohypo,2.9468180634189407,-2.110873784873444,0.134822713904,0.009703066946052254,5.7555628737,0.007801187044977779
LA2964-X,sun,low,amphi,3.1012005584425095,-1.934918726148612,0.57264250314,0.018023982585664275,5.5515558965,0.007648730383570743
LA2964-X,sun,high,amphi,3.1012005584425095,-1.312872054900488,0.52010627439,0.02544211601162666,5.7776936331,0.013047256794168934
LA2964-X,sun,low,pseudohypo,2.998992186177019,-1.5174354705924844,0.50498079198,0.01695916856193263,5.5375228497,0.00783423736731325
LA2964-X,sun,high,pseudohypo,2.998992186177019,-0.8806188514354815,0.65393749431,0.028129291281567433,5.9292828582,0.012401390438435507
LA2964-Y,sun,low,amphi,3.1102749441603224,-3.2519428041960516,0.19165120495,0.014818628647922357,4.787133958,0.010366495996296783
LA2964-Y,sun,high,amphi,3.1102749441603224,-1.7333016506819208,0.66144438925,0.019022053097838148,5.5731675494,0.007662635289301989
LA2964-Y,sun,low,pseudohypo,3.033088264564798,-3.2853994914031146,0.165043358832,0.01828071145960497,4.7039872073,0.011438703348659566
LA2964-Y,sun,high,pseudohypo,3.033088264564798,-1.5561241884546257,0.58194146324,0.014608970335317007,5.4859626648,0.005928396814391714
LA2964-Z,sun,low,amphi,3.0343762212575522,-3.069730954458191,0.23790091376,0.012750635140199992,4.8264585242,0.008077140393032872
LA2964-Z,sun,high,amphi,3.0343762212575522,-2.0090899254061343,0.44571725288,0.013787555334226768,5.3140922473,0.0069716829941287055
LA2964-Z,sun,low,pseudohypo,2.9378832394548233,-2.855982338112705,0.14112329932,0.007251375011161226,4.7945639392,0.004869261044614877
LA2964-Z,sun,high,pseudohypo,2.9378832394548233,-1.687936225029051,0.44272076175,0.025096916975599532,5.2110075285,0.012076904192350328
LA3124-E,shade,low,amphi,2.898173997554416,-2.386858280223188,-0.081868047905,0.011360163761619626,4.8350682662,0.02103368312797845
LA3124-E,shade,high,amphi,2.898173997554416,-1.7606159336467713,0.074783213581,0.00955820050004599,4.9175813555,0.007860853781488592
LA3124-E,shade,low,pseudohypo,2.85495735132044,-1.7870045036848883,0.18459309758,0.007964659253224617,4.7341428187,0.005250449692972861
LA3124-E,shade,high,pseudohypo,2.85495735132044,-1.4086636495679634,0.17605904464,0.012561621152730648,4.9149611796,0.00872397361700814
LA3124-F,shade,low,amphi,2.994069218829882,-4.2235577623282285,0.108659437275,0.017506262674580685,4.3183753286,0.013455065309267695
LA3124-F,shade,high,amphi,2.994069218829882,-2.2568062010160936,0.0362240867826,0.01025012481474234,5.034788499,0.009609951081702334
LA3124-F,shade,low,pseudohypo,2.9373862184732986,-4.386528745898255,0.02260769915942,0.006504012757576791,4.3797902312,0.005194406727802544
LA3124-F,shade,high,pseudohypo,2.9373862184732986,-2.1957549562775727,0.26891472613,0.01725997175290169,5.1972665283,0.012749190428162983
LA3124-G,shade,low,amphi,2.815629299145678,-3.202923496920029,0.022701182839,0.0029305958860238335,4.0390639953,0.0023152412349221538
LA3124-G,shade,high,amphi,2.815629299145678,-1.3874315444378365,0.163314723265,0.025071374509407114,5.0801506327,0.02061875214413381
LA3124-G,shade,low,pseudohypo,2.773930294875892,-1.9758454118648388,0.14783542236,0.01037143710089113,4.5869952039,0.006685146402507407
LA3124-G,shade,high,pseudohypo,2.773930294875892,-1.9072852153777768,0.105168790131,0.014762114317046578,4.6255792064,0.011186153461480981
LA3124-H,shade,low,amphi,2.94092357616163,-4.64101640098621,0.050569095836,0.01081858195920379,4.1619867473,0.008623671565812781
LA3124-H,shade,high,amphi,2.94092357616163,-2.5409869652813115,0.27981544381,0.017099723176675654,5.1023415282,0.00999789351734698
LA3124-H,shade,low,pseudohypo,2.904199079967025,-4.621493192355831,0.064906076197,0.015100091995877607,4.149939476,0.012179362749946266
LA3124-H,shade,high,pseudohypo,2.904199079967025,-2.3248153915847722,0.110727961102,0.01461398600895537,5.3724729188,0.01281169155593636
LA3124-J,sun,low,amphi,3.0570436528680616,-2.593329516627956,0.26333915296,0.02628142558966689,4.5102141861,0.01651095504218824
LA3124-J,sun,high,amphi,3.0570436528680616,-1.5684853929496654,0.35709735397,0.010214144329214206,4.9867422077,0.00577871923139081
LA3124-J,sun,low,pseudohypo,2.886289598289531,-2.2037882632884296,0.105497567052,0.025127050184579076,4.7571044365,0.01654985946982538
LA3124-J,sun,high,pseudohypo,2.886289598289531,-1.4686836755912354,0.17099362689,0.004453396161980895,4.7662409915,0.0028647274457609933
LA3124-L,shade,low,amphi,2.8746199277542375,-2.2845238092101714,0.0305883800678,0.008628098764598049,4.5612246675,0.006558803749336921
LA3124-L,shade,high,amphi,2.8746199277542375,-1.882887344656462,0.075820387432,0.007946330018986566,4.6368006852,0.0059959854079035665
LA3124-L,shade,low,pseudohypo,2.834042895293244,-2.29850011945615,0.053350589084,0.009199484850471335,4.5569890563,0.007263861056429112
LA3124-L,shade,high,pseudohypo,2.834042895293244,-1.6027480534143972,0.17255334215,0.01561310770283327,4.899680208,0.011863312375252068
LA3124-N,sun,low,amphi,3.0204626479039445,-2.923916710204615,0.167146517612,0.03343020920510463,4.9323988199,0.02590207599376505
LA3124-N,sun,high,amphi,3.0204626479039445,-2.1256022415999687,0.27444035851,0.01655043091306617,5.0417254776,0.010934612696136645
LA3124-N,sun,low,pseudohypo,2.974712167170408,-2.605255060305215,0.128716381661,0.012446715496229535,4.6197475674,0.008822792908650075
LA3124-N,sun,high,pseudohypo,2.974712167170408,-1.7225411098067818,0.15278785025,0.009402825525266067,5.0155114011,0.006706183498759022
LA3124-O,shade,low,amphi,2.9078097945017713,-2.4630161588171307,0.0558290800214,0.018479502881098786,5.0175525134,0.015799159054337826
LA3124-O,shade,high,amphi,2.9078097945017713,-1.8140455039336156,0.23125311133,0.0038885663049283547,4.9842105766,0.002701182043844219
LA3124-O,shade,low,pseudohypo,2.8724075796349284,-1.800147040372986,-0.116928316848,0.019586779953856926,5.4415041503,0.024951946822160297
LA3124-O,shade,high,pseudohypo,2.8724075796349284,-1.7652620454305978,0.20368921021,0.011257430197607594,5.049730261,0.00787351212644423
LA3124-P,sun,low,amphi,3.1155450359891796,-3.142995329527293,0.089809094298,0.014003762430014425,4.6033884118,0.007811437556687165
LA3124-P,sun,high,amphi,3.1155450359891796,-1.977877870578439,0.38388897124,0.024020626245137806,5.2758315516,0.01322104095975944
LA3124-P,sun,low,pseudohypo,3.038033723368401,-2.865714007299125,0.25374197221,0.013974684856174638,4.908909777,0.008934900440210159
LA3124-P,sun,high,pseudohypo,3.038033723368401,-1.9786859928092944,0.21888520304,0.010390029572469558,5.0466433796,0.006933417919849876
LA3124-Q,shade,low,amphi,2.7559840458262856,-2.9867251457775024,0.04065230419551,0.036149203432028154,4.8633949528,0.04580917755503715
LA3124-Q,shade,high,amphi,2.7559840458262856,-1.8302526390560085,0.046465290944,0.010050862071718469,5.1805607726,0.009204803048572636
LA3124-Q,shade,low,pseudohypo,2.6823336382751277,-2.1494816586286047,0.20269787287,0.009230524581796917,4.8763417619,0.005766126346850743
