accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0429,shade,low,amphi,10,gcl,17.294103851849925,16.914328557260006,17.684259013450017
LA0429,shade,low,amphi,10,gi,0.1714145200492776,0.15095997454842427,0.19303157670778356
LA0429,shade,low,amphi,10,gmax,2.6674105116942086,2.5351794877935383,2.7996002729169263
LA0429,shade,high,amphi,10,tau,172.23214684575126,158.4844930999501,188.70864398986214
LA0429,shade,high,amphi,10,lambda,1.1924917693403083,1.1459316622821767,1.2370136111894796
LA0429,shade,high,amphi,10,gcl,17.294103851849925,16.914328557260006,17.684259013450017
LA0429,shade,high,amphi,10,gi,0.36487073347146193,0.322400600604247,0.4104421022300689
LA0429,shade,high,amphi,10,gmax,2.6674105116942086,2.5351794877935383,2.7996002729169263
LA0429,shade,low,pseudohypo,10,tau,125.90787080567252,115.87071121478367,138.13387326909728
LA0429,shade,low,pseudohypo,10,lambda,1.0584923698908952,1.0161834784266397,1.0980682316967887
LA0429,shade,low,pseudohypo,10,gcl,16.28715872017111,15.923703923312903,16.650851202200688
LA0429,shade,low,pseudohypo,10,gi,0.13784942326607633,0.12106488226073597,0.1552870176610561
LA0429,shade,low,pseudohypo,10,gmax,1.7915651730659792,1.7027468662374503,1.8804503867586904
LA0429,shade,high,pseudohypo,10,tau,174.4171650383595,160.50784129003313,191.2967752207112
LA0429,shade,high,pseudohypo,10,lambda,1.1686594769894136,1.1225364606003714,1.2134718174389807
LA0429,shade,high,pseudohypo,10,gcl,16.28715872017111,15.923703923312903,16.650851202200688
LA0429,shade,high,pseudohypo,10,gi,0.2938010076600335,0.2584602868261678,0.33070894738956746
LA0429,shade,high,pseudohypo,10,gmax,1.7915651730659792,1.7027468662374503,1.8804503867586904
LA0429,sun,low,amphi,10,tau,124.04355253120114,114.33827359157257,136.25666592292984
LA0429,sun,low,amphi,10,lambda,1.1782045682814468,1.1305882141263224,1.2224066266727736
LA0429,sun,low,amphi,10,gcl,19.392672799912184,18.960707035813115,19.82348009584779
LA0429,sun,low,amphi,10,gi,0.24241617899147283,0.21406315745129273,0.27356012293166593
LA0429,sun,low,amphi,10,gmax,4.8921765049545645,4.651825495907293,5.129293704144556
LA0429,sun,high,amphi,10,tau,171.8104337569896,158.23189640716853,188.8669797165266
LA0429,sun,high,amphi,10,lambda,1.3001305531641598,1.2479858064039508,1.3494134501807822
